Image_name,center_x,center_y,len_a,len_b,angle_in_radian
008558.jpg,109,106,169,232,2.232332332631359
008559.jpg,105,123,235,251,0.4863662522413643
008560.jpg,208,171,51,153,0.06664477820258148
008562.jpg,106,130,208,233,1.5008065891348512
008563.jpg,114,111,187,235,1.4708546821450026
008564.jpg,106,111,139,191,1.827977127473576
008565.jpg,110,106,157,174,2.4613129205271895
008568.jpg,109,114,182,187,2.050510202370325
008569.jpg,84,88,199,255,0.838029616809439
008570.jpg,110,95,155,222,0.7862480446803197
008572.jpg,117,113,204,252,2.5407014863063426
016829.jpg,129,115,209,242,0.44025125441117485
016830.jpg,114,112,186,199,0.44288998099825255
016831.jpg,109,105,183,194,2.2252135698795223
016834.jpg,110,106,176,209,2.320447944144647
016835.jpg,109,106,154,216,1.6964714312679539
016836.jpg,122,108,188,224,1.7774922484792164
016838.jpg,124,116,154,212,1.4042378380055422
016839.jpg,124,116,148,215,2.0725394714332968
016840.jpg,125,105,182,222,1.4860729167200968
016842.jpg,118,118,170,202,1.3792832196431728
016844.jpg,120,108,170,200,1.9702366681609382
016845.jpg,111,110,195,228,0.09903385625807015
016847.jpg,129,112,202,251,1.2817641194788694
033817.jpg,103,108,138,233,2.6047316020790086
033818.jpg,108,100,192,249,2.2345428894941795
033821.jpg,113,122,181,213,0.8501920071917218
033825.jpg,104,118,211,257,2.6990088362483586
033826.jpg,110,104,195,214,1.97051137322738
033827.jpg,112,96,204,242,1.773329860853477
033828.jpg,118,115,197,234,2.1108261405287116
033829.jpg,99,104,164,240,2.105641897992709
033831.jpg,113,118,218,232,2.9983630564753696
033832.jpg,54,90,84,207,0.21533261967847414
033833.jpg,111,94,197,204,2.630117652537971
033834.jpg,115,111,239,255,2.8039309916108643
033835.jpg,108,97,150,188,1.70981946096754
033836.jpg,119,112,126,181,1.2234633953173453
033837.jpg,133,105,134,179,2.4965265680407622
033838.jpg,100,101,183,210,1.0669539454272414
033839.jpg,113,110,216,256,0.8940758419501567
033840.jpg,81,108,148,203,0.7955406126719333
033841.jpg,21,41,65,115,0.14821969520695955
033842.jpg,123,118,218,253,1.3254258466023914
033843.jpg,96,94,121,189,2.3645168685988427
033844.jpg,106,112,194,204,2.5720314460022524
033845.jpg,99,108,184,206,1.8284523685701006
033846.jpg,123,104,117,177,1.1960477497916335
033887.jpg,112,117,184,196,1.3755338883025048
033949.jpg,107,112,161,220,1.6833363212975194
033973.jpg,111,117,173,242,1.6751260619729142
033996.jpg,103,110,169,174,1.1404702410027698
034031.jpg,117,114,217,232,3.027381126028982
034056.jpg,106,111,179,245,1.4233195203740148
034075.jpg,116,111,188,207,0.7495846388483351
034108.jpg,108,115,211,234,2.6427841793146056
034137.jpg,103,109,150,233,2.158545992521297
034166.jpg,179,21,65,131,1.6860218529407554
034199.jpg,111,115,198,224,2.4591975716733394
034233.jpg,112,116,211,234,0.48156394029519256
034259.jpg,113,120,216,238,2.59691682217628
034309.jpg,145,88,181,227,3.0815727257865686
034340.jpg,127,104,163,208,0.6246789216142018
034381.jpg,95,106,183,205,1.8662446218091426
034407.jpg,114,129,164,195,0.9528679193328002
023247.jpg,112,105,129,170,0.28487627785593134
023248.jpg,118,107,167,197,1.9792493379219847
023249.jpg,136,118,189,228,2.273191482181736
023250.jpg,126,111,178,214,1.2016005738225033
023252.jpg,118,113,213,221,2.6758446610868494
023253.jpg,112,107,190,243,2.346963707538021
023254.jpg,125,99,185,192,1.9873095281191637
023255.jpg,119,118,173,196,2.7219202774224196
023256.jpg,115,118,199,248,0.3361343723832818
023258.jpg,114,112,175,205,2.1443759781512575
023260.jpg,96,110,179,240,2.093520653449268
023262.jpg,116,116,171,201,1.0068974657380554
023263.jpg,109,107,167,223,2.0516614869095657
023264.jpg,115,105,164,227,1.3001122341250793
023266.jpg,121,106,186,242,1.252379598959262
023267.jpg,111,120,206,225,2.9158439448348283
031305.jpg,111,110,203,228,0.5654201252505217
031306.jpg,115,104,171,228,2.0888900821038927
031307.jpg,108,120,198,232,0.5256423522607712
031308.jpg,131,116,159,248,2.8814958246755316
031309.jpg,113,116,196,209,3.088698279599184
031310.jpg,114,101,199,224,1.265259311781158
031311.jpg,127,112,191,227,1.0817582581899103
031313.jpg,107,138,189,224,1.2460595182183405
031314.jpg,127,116,189,214,1.5754978713833225
031315.jpg,132,118,179,197,2.3000191017387586
031318.jpg,116,92,191,241,1.3933902502534317
031319.jpg,100,105,190,231,1.4623914225168397
031320.jpg,107,117,159,180,0.5308579868081232
031322.jpg,106,110,182,205,1.3591670323492593
031323.jpg,123,96,181,217,0.465447022010251
031324.jpg,113,79,181,209,2.58421407640882
031325.jpg,157,115,120,234,2.912542424031457
031326.jpg,162,16,51,198,1.5848905742319228
031327.jpg,111,98,128,201,1.2250756730412793
031328.jpg,114,106,190,221,0.3244823435343989
031329.jpg,204,76,59,175,3.134430880786352
031333.jpg,122,121,226,259,0.6960178166824814
031334.jpg,108,119,180,245,2.0649598486548224
031335.jpg,106,118,172,218,0.5233185777621089
031337.jpg,136,107,201,210,0.29208109400049076
031338.jpg,98,94,202,235,0.881308714263344
031376.jpg,122,107,221,229,2.8728030005614036
031403.jpg,117,107,163,244,1.4247465752441337
031471.jpg,105,130,206,223,0.021428561870185547
031519.jpg,121,108,198,239,1.3658012329407558
031565.jpg,108,121,185,213,0.2633833195022309
031609.jpg,109,111,188,204,1.978845469542674
031647.jpg,115,99,185,278,1.5967849174504891
031719.jpg,111,111,154,214,1.855560019515745
031743.jpg,111,125,218,245,2.4269371034925555
031769.jpg,115,113,134,205,2.4062312923332985
031800.jpg,109,115,186,204,1.0041278447834003
031826.jpg,109,116,199,213,3.038841240831811
031860.jpg,120,199,64,259,1.5325586598635388
031918.jpg,114,125,200,226,0.4471798674611795
019611.jpg,113,105,189,233,1.6967048573374992
021581.jpg,107,98,213,228,1.4118801782276882
022404.jpg,110,112,155,222,1.4847894062327331
023077.jpg,106,102,188,266,2.1751658487780996
023723.jpg,106,123,229,252,0.4453047024481411
024286.jpg,99,107,164,194,0.8639248636688245
024944.jpg,108,117,178,210,2.2317512308815037
026058.jpg,111,119,205,239,0.4894445335663597
026633.jpg,126,116,171,249,2.0660466846956833
027213.jpg,138,101,167,229,0.7800344903830013
027808.jpg,109,99,183,217,0.6308402779541546
028431.jpg,121,112,229,231,1.9330086055988296
030040.jpg,110,116,214,229,2.4293786895799405
030616.jpg,122,104,153,180,0.017461633623701206
031280.jpg,109,114,166,242,1.3577571548681715
031951.jpg,131,101,118,177,1.3786725568052176
033208.jpg,110,115,199,224,0.19580429190568197
033848.jpg,118,121,178,233,2.209477616788517
034434.jpg,108,119,218,239,2.2391946329702206
035067.jpg,114,123,202,239,0.12125041212470193
035632.jpg,125,96,166,222,1.119222077087518
012751.jpg,108,99,205,243,1.8522734124144782
012752.jpg,130,101,210,231,0.5525783957636732
012753.jpg,114,111,224,267,0.5619885090279001
012754.jpg,105,114,145,206,1.6801088363724523
012755.jpg,117,101,199,230,1.5132560682826446
012756.jpg,113,105,183,244,1.699110757066277
012758.jpg,113,113,145,192,1.574921430165375
012759.jpg,103,106,173,216,2.330290721217471
012760.jpg,107,115,181,204,0.7094438104229797
012762.jpg,111,109,200,239,0.33478258510347114
012764.jpg,97,115,155,223,1.4604218817326713
012765.jpg,114,112,166,212,1.2492937942041873
012766.jpg,114,115,228,253,2.6224613307201023
012768.jpg,110,114,200,215,0.6010100108470954
012769.jpg,110,113,203,237,0.48586091742452175
012771.jpg,111,111,208,231,1.5980219557768314
012772.jpg,127,110,205,254,1.1189865204891007
012773.jpg,108,121,184,227,2.9930580395839317
012774.jpg,105,91,182,191,0.7692434282250277
003056.jpg,105,114,180,215,1.7612248615926855
003057.jpg,116,123,227,235,2.9212237965528978
003058.jpg,105,110,152,183,1.9403044685631563
003060.jpg,111,127,207,247,2.5709400825875384
003061.jpg,104,106,148,246,1.2051044948687204
003062.jpg,109,119,195,223,2.952217132687022
003064.jpg,125,105,187,208,1.3400680394337017
003065.jpg,109,114,184,198,1.7075371319133419
003067.jpg,110,106,175,212,1.411634102142965
003068.jpg,101,110,188,240,1.3327783017398822
003069.jpg,131,110,152,212,1.9186224757063306
003070.jpg,113,114,96,154,1.492638674071578
003071.jpg,121,110,171,209,1.9804534862088639
003074.jpg,105,114,164,180,1.5041942631994862
003077.jpg,121,107,159,233,1.271042898720483
015068.jpg,43,113,59,148,0.09672083427230908
015069.jpg,117,109,143,213,1.4082566812485264
015072.jpg,111,111,176,216,2.129464140259577
015073.jpg,124,111,168,191,1.8522671539859163
015074.jpg,95,99,185,209,0.8848234876910033
015075.jpg,120,103,183,199,2.5807309280191055
015076.jpg,116,113,172,221,0.8392408890522343
015077.jpg,111,107,166,194,2.2073658632021385
015078.jpg,117,105,185,220,1.8445455847213406
015079.jpg,114,90,115,217,1.0231175815152376
015080.jpg,97,103,128,228,2.4157763279962516
015081.jpg,157,96,74,108,0.2628067284814719
015082.jpg,103,109,189,227,1.5974420524494664
015083.jpg,129,107,174,205,2.3728373827925773
015084.jpg,106,108,157,223,1.7623488487307535
015085.jpg,123,106,208,250,1.2804012467910213
015086.jpg,117,109,190,204,0.6387203053035901
015087.jpg,112,108,204,208,1.660512364965268
015092.jpg,110,109,206,229,1.3554742931817554
015093.jpg,182,135,105,213,3.09335961045515
001380.jpg,105,116,213,248,2.708227634677777
001382.jpg,113,106,200,231,0.08427103055175783
001383.jpg,119,121,221,234,2.602121171578513
001384.jpg,120,115,182,213,1.2875912491020172
001386.jpg,113,112,172,211,2.0638674199756717
001387.jpg,110,120,168,215,1.0762085633733214
001389.jpg,127,114,186,215,1.2351534740803025
001391.jpg,105,115,200,212,3.0432330597854604
001393.jpg,113,115,221,225,1.2681713452751049
001395.jpg,113,119,211,244,2.8026864964334703
001397.jpg,100,96,222,227,3.074860494575132
001398.jpg,108,112,142,205,2.051006216123352
001399.jpg,138,110,169,217,0.8225324161101588
001401.jpg,108,116,194,213,0.5311589905903294
001402.jpg,120,123,210,223,2.1605727912689012
001403.jpg,117,102,216,224,2.5106991124138367
001404.jpg,107,132,186,224,0.49686526549629734
001406.jpg,114,104,172,192,1.8729379445768388
014659.jpg,110,114,181,194,1.363609318205566
014661.jpg,124,113,188,253,1.0206648101512745
014662.jpg,102,129,214,221,0.026318310804490572
014664.jpg,121,109,202,241,1.0319402347325064
014665.jpg,108,119,180,207,1.174246314159918
014667.jpg,113,98,170,186,2.4349737247140877
014668.jpg,123,97,185,207,0.5464032908545929
014670.jpg,121,121,141,236,2.2195140056725893
014671.jpg,118,100,180,195,1.1723629266370137
014673.jpg,105,101,178,205,1.6184457381766488
014674.jpg,116,107,172,218,1.8908100191781971
014677.jpg,100,126,139,173,1.5818648237594295
014678.jpg,118,112,164,215,1.203844553357004
014679.jpg,134,94,154,234,2.072759981171555
014680.jpg,110,116,201,231,2.6122150847421315
014682.jpg,126,109,169,219,1.0495370050561779
014683.jpg,148,202,55,284,1.5160696979743133
014684.jpg,113,96,193,223,1.2595094138296221
014685.jpg,134,114,190,232,1.1166740311355576
005828.jpg,129,108,147,189,2.3142345230053833
005829.jpg,121,101,165,243,1.2962715563590215
005830.jpg,124,114,183,220,1.690184906356767
005832.jpg,109,119,184,213,0.7082591032120579
005833.jpg,112,126,220,238,0.18358712362872756
005836.jpg,118,116,183,218,1.972471859263842
005837.jpg,106,79,172,251,1.8102336835528685
005838.jpg,124,122,193,220,2.792854638321116
005839.jpg,110,115,204,220,2.843000630066763
005840.jpg,112,121,193,218,0.36788794114008266
005841.jpg,110,110,187,216,1.4805416642940568
005842.jpg,116,113,203,241,3.0053248258809457
005844.jpg,124,114,163,231,1.536328098070437
005846.jpg,32,179,89,103,0.5147261881105909
015391.jpg,97,116,158,221,1.7869229013733505
015392.jpg,119,83,110,173,0.9374986835238985
015393.jpg,108,112,182,195,2.3044197091240055
015395.jpg,109,109,202,216,2.4350903711698333
015397.jpg,36,101,54,168,2.40493796579566e-05
015398.jpg,116,118,211,223,2.381073208463647
015399.jpg,111,118,152,234,0.8568714815217496
015400.jpg,111,109,187,232,1.777041907938884
015401.jpg,109,106,179,226,2.1676737108414343
015402.jpg,117,124,219,229,2.1129850320663843
015403.jpg,106,111,180,222,1.2378374078268843
015406.jpg,34,34,92,104,1.0292670202093122
015407.jpg,108,126,206,224,3.0459260482797483
015408.jpg,103,106,183,231,1.1766181254267425
015409.jpg,116,102,177,204,2.3781929997447264
015410.jpg,115,116,207,216,0.7270203407223663
015412.jpg,117,106,181,230,0.9303016238360139
015413.jpg,115,123,205,225,0.25185000105893834
033081.jpg,100,108,190,198,2.387736703827134
033082.jpg,116,101,178,217,0.6489178154336125
033083.jpg,113,110,193,214,1.477142804952843
033087.jpg,35,47,87,123,0.6443930381625407
033088.jpg,113,100,201,213,2.2324283395886564
033091.jpg,102,102,172,230,2.151440146100747
033092.jpg,98,106,172,234,2.2383810372572013
033093.jpg,106,108,171,228,2.173982739463832
033095.jpg,105,109,164,202,0.9055761039064184
033097.jpg,113,104,171,209,0.32483055184692683
033098.jpg,117,105,238,249,0.5943972487023741
033099.jpg,125,117,174,227,1.1221335779492472
033100.jpg,101,106,138,219,1.0655252260814412
033101.jpg,70,111,109,178,0.16330483830657713
033102.jpg,110,106,212,230,1.959537951113763
033103.jpg,116,104,142,163,0.7534491519061491
033104.jpg,113,132,229,233,0.4120980464215657
027391.jpg,106,111,203,238,3.099782089739985
027392.jpg,111,133,189,193,1.6143087837393197
027393.jpg,116,76,177,200,2.5779151677985648
027394.jpg,123,110,163,209,1.9686671341725
027396.jpg,115,122,196,219,2.624567358510137
027397.jpg,104,109,162,240,1.032992449679197
027399.jpg,118,105,172,208,0.8881080308424253
027400.jpg,111,112,201,224,0.2310904273351753
027402.jpg,112,111,145,210,2.2026721749389284
027403.jpg,124,104,188,223,0.5610464823713118
027404.jpg,112,117,196,267,2.6312481644207093
027405.jpg,121,97,161,227,1.9049355587580319
027407.jpg,136,112,146,218,1.4137226862278596
027408.jpg,41,35,95,118,1.0660877522826933
027409.jpg,120,110,176,225,1.3587324044593585
027410.jpg,117,124,206,228,1.7987847540266182
027411.jpg,118,117,210,232,0.47702721208872895
027412.jpg,28,40,81,128,0.31872049464747165
027413.jpg,122,123,208,221,2.985468563109424
023956.jpg,133,113,154,229,1.0798416477324073
023957.jpg,95,110,176,218,0.12193702498799479
023958.jpg,102,109,173,231,0.7853100127653666
023959.jpg,123,104,190,196,0.5105507177059965
023960.jpg,102,100,136,235,0.8493440567006407
023962.jpg,115,105,201,207,2.427528325254553
023963.jpg,100,111,148,214,1.6302157117723084
023965.jpg,121,121,147,169,0.46484271746939837
023966.jpg,132,111,114,152,1.8681581030523646
023967.jpg,125,117,188,216,0.8059065677409033
023968.jpg,122,111,118,189,1.1688528803202893
023969.jpg,125,118,96,174,1.643509412985657
023970.jpg,98,111,232,260,2.2821716613774834
023971.jpg,96,95,193,223,2.1985297610213648
023972.jpg,98,125,179,207,0.4889774151111598
023973.jpg,121,124,193,234,0.5434633940377408
023974.jpg,102,110,183,206,0.8089826519579992
023975.jpg,123,112,178,208,1.93595326281613
023976.jpg,89,92,122,197,2.324607002819024
023977.jpg,119,110,155,212,1.3961893657171593
029075.jpg,124,116,218,267,0.40640367537875827
029076.jpg,165,107,88,165,2.9227415320581334
029077.jpg,119,105,217,250,1.4484475105233483
029078.jpg,110,109,127,151,2.2098816183258823
029081.jpg,113,116,156,170,2.154121949318457
029082.jpg,111,121,185,191,0.11850976136927979
029083.jpg,125,102,199,235,0.7864323354277534
029084.jpg,105,119,219,223,0.5131518937217041
029085.jpg,109,113,197,220,0.8250937112885426
029086.jpg,113,106,164,255,1.0182061798329134
029088.jpg,102,110,156,193,1.9596870881348076
029089.jpg,161,141,33,133,0.02397839505290891
029090.jpg,101,110,238,255,0.14848308183876838
029093.jpg,113,108,151,195,1.4758130886205667
029095.jpg,112,127,216,239,0.37982446217241317
029096.jpg,110,114,189,196,0.5062587340037112
029097.jpg,108,119,211,251,0.5295125911149288
029098.jpg,116,110,184,247,0.8229741679559758
029100.jpg,111,111,162,217,1.52552378668604
008011.jpg,105,37,63,177,1.5964074143659703
008013.jpg,109,106,127,214,1.258391951436225
008015.jpg,113,99,147,243,1.0675642753700603
008016.jpg,88,114,153,220,1.1940724832111218
008017.jpg,116,117,182,198,1.1181088757518651
008018.jpg,115,116,133,178,1.789121340853211
008019.jpg,106,111,178,232,1.9774903200219873
008021.jpg,123,110,174,201,1.298293028784446
008022.jpg,114,85,169,215,3.02267318985394
008024.jpg,102,125,172,210,1.328793014326633
008026.jpg,115,107,141,159,1.7753148479719676
008027.jpg,118,107,168,239,1.103714822955123
008028.jpg,119,115,157,198,1.9499178143080695
008031.jpg,128,93,194,207,0.7430948481669485
031744.jpg,120,100,192,226,0.704852254387574
031745.jpg,117,107,155,216,1.235841901222088
031746.jpg,115,112,196,233,1.286502815164502
031748.jpg,112,111,194,218,0.08653572448611235
031749.jpg,115,119,191,213,2.0859944270506494
031751.jpg,26,33,77,110,0.39306792950970015
031752.jpg,115,109,229,241,0.4966277781060895
031753.jpg,109,130,206,222,3.0027229174959382
031754.jpg,135,108,167,259,3.0527703722812527
031755.jpg,110,101,202,210,1.5417026234663258
031758.jpg,118,107,170,224,1.0281215946244693
031759.jpg,117,116,202,206,1.6317165362046226
031760.jpg,115,115,218,237,0.6849162965204316
031762.jpg,109,112,210,226,2.436933278644168
031763.jpg,115,99,168,225,1.0050892459369187
031764.jpg,117,111,207,237,0.47557988390481176
031765.jpg,107,135,182,212,0.47679322009745184
031766.jpg,119,131,214,221,2.3302395885245417
031767.jpg,117,103,172,231,2.1036992551355507
031768.jpg,114,109,182,190,2.448123082596354
004024.jpg,126,110,217,248,0.039959080164525276
004026.jpg,106,98,189,226,1.1202031856331034
004027.jpg,114,107,174,212,0.9922795742516922
004028.jpg,92,38,92,169,1.3690999574249823
004029.jpg,110,100,148,168,2.613947737347337
004030.jpg,104,137,104,146,1.7478374171089661
004032.jpg,126,91,193,214,0.8072544601476196
004033.jpg,117,122,204,271,0.9316226848947476
004035.jpg,136,108,110,166,1.5246894183165183
004036.jpg,111,112,193,234,2.2821708624291563
004037.jpg,118,101,147,224,1.5802291102179027
004038.jpg,133,13,47,135,1.5047575217700382
004039.jpg,114,108,193,241,1.2665301722533435
004040.jpg,104,97,193,227,2.1294621428887592
004041.jpg,121,106,151,269,2.296273099349453
004042.jpg,141,109,192,216,1.0207736002818042
023101.jpg,108,112,198,239,0.2735991055752339
023102.jpg,114,107,185,218,1.4357377073789996
023105.jpg,44,42,90,116,0.6967045127695584
023108.jpg,108,119,208,237,2.841287684853624
023109.jpg,115,112,203,221,0.3067068418120697
023110.jpg,117,113,201,246,1.1200636359919833
023111.jpg,108,110,167,187,1.8924285553306928
023113.jpg,116,115,156,193,1.2724024424569684
023114.jpg,127,102,193,254,1.1183428344536284
023115.jpg,122,112,191,220,1.3316007850639036
